"","stop_id","intersection","GEOID","coords.x1","coords.x2","optional"
"1640",4808,246,"53033022201",-122.229188440041,47.7248829602877,TRUE
"1641",4809,246,"53033022201",-122.229909097257,47.7279560651963,TRUE
"1642",4810,246,"53033022201",-122.232685676456,47.7279905789359,TRUE
"1643",4811,246,"53033022201",-122.235177509492,47.7280148158474,TRUE
"1644",4812,246,"53033022201",-122.239494505757,47.7280559933115,TRUE
"1645",4813,246,"53033022201",-122.243600203306,47.7280977011386,TRUE
"1646",4814,246,"53033022201",-122.229119615566,47.7280669072344,TRUE
"1647",4815,246,"53033022201",-122.236968991299,47.7191201576762,TRUE
"1648",4816,387,"53033032333",-122.023306704224,47.6994899386835,TRUE
"1649",4817,394,"53033032313",-122.09950257576,47.6825592610751,TRUE
"1650",4818,394,"53033032313",-122.097606651713,47.6840696867504,TRUE
"1651",4819,29,"53033032328",-122.061880413815,47.6887352445435,TRUE
"1652",4820,19,"53033032327",-122.062392999905,47.6887749578901,TRUE
"1653",4821,394,"53033032313",-122.095861650216,47.6854457019546,TRUE
"1654",4822,394,"53033032313",-122.0932638403,47.6874916328477,TRUE
"1655",4823,362,"53033032332",-122.036853490638,47.6950044009014,TRUE
"1656",4824,19,"53033032327",-122.024315884577,47.7006369909222,TRUE
"1657",4825,362,"53033032332",-122.043471875102,47.6937279227117,TRUE
"1658",4826,362,"53033032332",-122.044395389313,47.6936246174192,TRUE
"1659",4827,387,"53033032333",-122.02432464123,47.7004874708194,TRUE
"1660",4828,401,"53033032321",-122.118777653721,47.7039408454923,TRUE
"1661",4829,167,"53033003602",-122.317489719682,47.6767241619758,TRUE
"1662",4830,167,"53033003602",-122.317483746325,47.676230680876,TRUE
"1663",4831,167,"53033003602",-122.317493633684,47.6768612106861,TRUE
"1664",4832,166,"53033005202",-122.317920104492,47.6573968108025,TRUE
"1665",4833,166,"53033005202",-122.318155334068,47.6558280642907,TRUE
"1666",4834,217,"53033004402",-122.316242745271,47.6651798791922,TRUE
"1667",4835,217,"53033004402",-122.316225780735,47.6667194556131,TRUE
"1668",4836,217,"53033004402",-122.316198958567,47.6687672517269,TRUE
"1669",4837,217,"53033004402",-122.316117958807,47.6713350864202,TRUE
"1670",4838,420,"53033006600",-122.323580757897,47.6395253764966,TRUE
"1671",4839,420,"53033006600",-122.323599592969,47.6380589815484,TRUE
"1672",4840,420,"53033006600",-122.322594037971,47.6359539437011,TRUE
"1673",4841,420,"53033006600",-122.322522800644,47.6336077223213,TRUE
"1674",4842,420,"53033006600",-122.324607892437,47.6307775513489,TRUE
"1675",4843,26,"53033004600",-122.332943502015,47.6826833619621,TRUE
"1676",4844,26,"53033004600",-122.331615051534,47.6825190427343,TRUE
"1677",4845,26,"53033004600",-122.32930325478,47.6824704475959,TRUE
"1678",4846,136,"53033009600",-122.386226014077,47.5870542860732,TRUE
"1679",4847,136,"53033009600",-122.386384640163,47.5882956395113,TRUE
"1680",4848,136,"53033009600",-122.386648667719,47.5894014672146,TRUE
"1681",4849,136,"53033009600",-122.387673475516,47.5896507039781,TRUE
"1682",4850,367,"53033009802",-122.387927976286,47.563020815742,TRUE
"1683",4851,217,"53033004402",-122.312983704543,47.6651940177618,TRUE
"1684",4852,217,"53033004402",-122.312960471276,47.6666593658865,TRUE
"1685",4853,217,"53033004402",-122.312931257279,47.6687702564394,TRUE
"1686",4854,217,"53033004402",-122.3129439637,47.6707851810174,TRUE
"1687",4855,216,"53033004401",-122.31192316539,47.6720040879905,TRUE
"1688",4856,246,"53033022201",-122.229079984784,47.7300695479798,TRUE
"1689",4857,246,"53033022201",-122.229012672227,47.7328567183822,TRUE
"1690",4858,245,"53033022102",-122.228919725641,47.7369584072574,TRUE
"1691",4859,245,"53033022102",-122.228846393894,47.7396735371956,TRUE
"1692",4860,245,"53033022102",-122.229628836109,47.7405032662273,TRUE
"1693",4861,58,"53033022604",-122.18003032984,47.6753663631715,TRUE
"1694",4862,58,"53033022604",-122.175566305246,47.6752748168205,TRUE
"1695",4863,71,"53033020100",-122.388557758587,47.7716002725038,TRUE
"1696",4864,71,"53033020100",-122.387465562349,47.771665602288,TRUE
"1697",4865,74,"53033020200",-122.361122271342,47.7653724207314,TRUE
"1698",4866,74,"53033020200",-122.36111674996,47.7675326507275,TRUE
"1699",4867,74,"53033020200",-122.361108411559,47.7704258573959,TRUE
"1700",4868,74,"53033020200",-122.361145830814,47.7729392311023,TRUE
"1701",4869,74,"53033020200",-122.360618341487,47.7740883370504,TRUE
"1702",4870,401,"53033032321",-122.123429734187,47.7039880969128,TRUE
"1703",4871,382,"53033032330",-122.132058204732,47.7036998363872,TRUE
"1704",4872,119,"53033032323",-122.123210605022,47.7038331934823,TRUE
"1705",4873,382,"53033032330",-122.132138871802,47.7015651931195,TRUE
"1706",4874,119,"53033032323",-122.123471076649,47.7036901365835,TRUE
"1707",4875,122,"53033032324",-122.128356863098,47.697308422531,TRUE
"1708",4876,119,"53033032323",-122.118567067134,47.7038022881451,TRUE
"1709",4877,119,"53033032323",-122.113643991325,47.6947371608159,TRUE
"1710",4878,119,"53033032323",-122.114959615914,47.7037831300559,TRUE
"1711",4879,122,"53033032324",-122.126779562547,47.695455006827,TRUE
"1712",4880,120,"53033032325",-122.114230649473,47.6928353944803,TRUE
"1713",4881,119,"53033032323",-122.113452828571,47.6935718234917,TRUE
"1714",4882,460,"53033030313",-122.306056689227,47.3116821255549,TRUE
"1715",4883,460,"53033030313",-122.310694040221,47.3117154422228,TRUE
"1716",4884,420,"53033006600",-122.325160663046,47.6302501502869,TRUE
"1717",4885,420,"53033006600",-122.327157473853,47.6284515312679,TRUE
"1718",4886,420,"53033006600",-122.326786337897,47.6285224836205,TRUE
"1719",4887,420,"53033006600",-122.324352489653,47.6307828163965,TRUE
"1720",4888,420,"53033006600",-122.322316666717,47.6337757613761,TRUE
"1721",4889,420,"53033006600",-122.322463336897,47.6360647850593,TRUE
"1722",4890,420,"53033006600",-122.323392934416,47.6382092062001,TRUE
"1723",4891,31,"53033006100",-122.323372751942,47.6399119792063,TRUE
"1724",4892,145,"53033005100",-122.328746140889,47.6554931651576,TRUE
"1725",4893,171,"53033005201",-122.327540575177,47.6554848590921,TRUE
"1726",4894,171,"53033005201",-122.32560446712,47.6557578473809,TRUE
"1727",4895,171,"53033005201",-122.325353766191,47.6576281608583,TRUE
"1728",4896,171,"53033005201",-122.325051426643,47.659255385869,TRUE
"1729",4897,171,"53033005201",-122.325035767073,47.6604069571626,TRUE
"1730",4898,256,"53033004101",-122.273939694488,47.6584609176029,TRUE
"1731",4899,256,"53033004101",-122.276801551561,47.6581902447209,TRUE
"1732",4900,256,"53033004101",-122.277422733739,47.6564453330047,TRUE
"1733",4901,256,"53033004101",-122.277073820787,47.6554261796626,TRUE
"1734",4902,256,"53033004101",-122.277208365396,47.6531105263473,TRUE
"1735",4903,256,"53033004101",-122.278384632639,47.6522135150541,TRUE
"1736",4904,256,"53033004101",-122.281077246056,47.6544762657328,TRUE
"1737",4905,256,"53033004101",-122.282669846629,47.6559959007519,TRUE
"1738",4906,256,"53033004101",-122.282664684088,47.6582855133705,TRUE
"1739",4907,88,"53033011700",-122.287897579786,47.5312717163889,TRUE
"1740",4908,128,"53033011001",-122.288534750062,47.5321966537594,TRUE
"1741",4909,128,"53033011001",-122.288735932929,47.5325867287203,TRUE
"1742",4910,128,"53033011001",-122.289269553074,47.5340068198063,TRUE
"1743",4911,128,"53033011001",-122.290298463277,47.5351833773692,TRUE
"1744",4912,74,"53033020200",-122.358767425535,47.7740837477727,TRUE
"1745",4913,74,"53033020200",-122.355903434953,47.7740712584065,TRUE
"1746",4914,74,"53033020200",-122.353137649465,47.7740785031347,TRUE
"1747",4915,143,"53033022902",-122.10786508017,47.6464067178548,TRUE
"1748",4916,143,"53033022902",-122.112156297666,47.6496439094634,TRUE
"1749",4917,143,"53033022902",-122.115884495581,47.6505981019697,TRUE
"1750",4918,143,"53033022902",-122.116868692271,47.6521674260831,TRUE
"1751",4919,143,"53033022902",-122.120674350838,47.6573863928919,TRUE
"1752",4920,76,"53033022802",-122.124526614125,47.6602022840269,TRUE
"1753",4921,65,"53033023300",-122.130754968137,47.6029013875938,TRUE
"1754",4922,65,"53033023300",-122.131395181281,47.6011003470809,TRUE
"1755",4923,65,"53033023300",-122.13171042615,47.5956993577526,TRUE
